Stock Entry Date,Barcode,Supplier,Category,Length,Purity Name,Item Description,Item Weight_G,Gem_Weight_K,Gem_Weight_P,Gem_Weight_Y,Buy_Wastage_K,Buy_Wastage_P,Buy_Wastage_Y,Sell_Wastage_K,Sell_Wastage_P,Sell_Wastage_Y,Fine Value (g),Gem Cost,Labor Cost,Purchase Gold Price,Purchase Cost,Currency,Status
2026-06-08,E10025,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,သစ်ရွက်နားကောက်တွဲ,1.25,0,0,0,0,0,1.5,0,0,3.5,1.3208,0,0,9070000,789271,MMK,Inactive
2026-06-08,E12898,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,သစ်ရွက်နားကောက်တွဲ,1.34,0,0,0,0,0,0,0,0,3.5,1.2252,0,0,9070000,732157,MMK,Inactive
2026-06-08,E10028,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကမာနားကောက်တွဲ,1.42,0,0,0,0,0,1.5,0,0,4,1.4762,0,0,9070000,882157,MMK,In Stock
2026-06-08,E10056,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မြန်မာပြည်နားကောက်တွဲ,2.35,0,0,0,0,0,2,0,0,4,2.3858,0,0,9070000,1425725,MMK,In Stock
2026-06-08,E5496,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကျစ်ဆံမြီးနဲ့ကောင်မလေးနားကောက်တွဲ,2.13,0,0,0,0,0,2,0,0,3.5,2.1846,0,0,9070000,1305520,MMK,In Stock
2026-06-08,E10029,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပဲတီကောက်မိုးစက်နားတွဲ,1.33,0,0,0,0,0,1.5,0,0,3.5,1.3939,0,0,9070000,832982,MMK,In Stock
2026-06-08,E4444,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,စောင်းလျားနားကောက်တွဲ,1.86,0,0,0,0,0,2,0,0,4,1.9378,0,0,9070000,1157996,MMK,Inactive
2026-06-08,E12828,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကြယ်တံခွန်နားကောက်တွဲ,2.2,0,0,0,0,0,1.5,0,0,3.5,2.1894,0,0,9070000,1308337,MMK,Inactive
2026-06-08,E12827,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကြယ်တံခွန်နားကောက်တွဲ,2.08,0,0,0,0,0,1.5,0,0,3.5,2.0796,0,0,9070000,1242771,MMK,In Stock
2026-06-08,E11180,ရွှေသရဖူ,နားကွင်း,-,၁၄ပဲ ၂ပြား,LV နားကွင်းတွဲ,2.34,0,0,0,0,0,2,0,0,4,2.3766,0,0,9070000,1420261,MMK,In Stock
2026-06-08,E15269,ရွှေသရဖူ,နားကွင်း,-,၁၄ပဲ ၂ပြား,နန်းပတ်ကျားနားကွင်း,0.98,0,0,0,0,0,1,0,0,2.75,1.0146,0,0,9070000,606317,MMK,Inactive
2026-06-08,E15224,ရွှေသရဖူ,နားတွဲ,-,၁၂ပဲရည်,စည်သူနားတွဲ,1.39,0,0,0,0,0,1.5,0,0,4,1.1884,0,0,7440000,710175,MMK,In Stock
2026-06-08,E14739,ရွှေသရဖူ,နားတွဲ,-,၁၂ပဲရည်,သစ်ရွက်နားကောက်တွဲ,1.76,0,0,0,0,0,2,0,0,4.5,1.5145,0,0,7440000,905069,MMK,In Stock
2026-06-08,E14142,အောင်ကျားမင်း,နားတွဲ,-,၁၂ပဲရည်,မိုးစက် Channel နားတွဲ,1.42,0,0,0,0,0,2,0,0,4,1.2595,0,0,7440000,752684,MMK,In Stock
2026-06-08,E12277,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.27,0,0,0,0,0,0,0,0,3.5,2.0755,0,0,9070000,1240295,MMK,Inactive
2026-06-08,E6088,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Diamond Shine နားတွဲ PT,3.2,0,0,0,0,0,0,0,0,4,2.9258,0,0,9070000,1748434,MMK,In Stock
2026-06-08,E4484,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Diamond Shine နားတွဲ PT,3.24,0,0,0,0,0,2.5,0,0,4.5,3.2588,0,0,9070000,1947438,MMK,Inactive
2026-06-08,E11131,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,Diamond Shine နားတွဲ PT,3.46,0,0,0,0,0,0,0,0,4.5,3.1635,0,0,9070000,1890494,MMK,Inactive
2026-06-08,E11708,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Diamond Shine နားတွဲ PT,3.25,0,0,0,0,0,0,0,0,4.5,2.9715,0,0,9070000,1775753,MMK,Inactive
2026-06-08,E11085,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.14,0,0,0,0,0,2,0,0,5,3.1081,0,0,9070000,1857369,MMK,In Stock
2026-06-08,E11086,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.12,0,0,0,0,0,2,0,0,5,3.0898,0,0,9070000,1846442,MMK,In Stock
2026-06-08,E11088,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.13,0,0,0,0,0,2,0,0,5,3.099,0,0,9070000,1851905,MMK,Inactive
2026-06-08,E11087,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.06,0,0,0,0,0,2,0,0,5,3.035,0,0,9070000,1813659,MMK,Inactive
2026-06-08,E11084,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.12,0,0,0,0,0,2,0,0,5,3.0898,0,0,9070000,1846442,MMK,Inactive
2026-06-08,E11083,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,နွေးရတနာနားတွဲ,3.21,0,0,0,0,0,2,0,0,5,3.1721,0,0,9070000,1895616,MMK,In Stock
2026-06-08,E9796,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.14,0,0,0,0,0,0,0,0,4,1.9566,0,0,9070000,1169265,MMK,Inactive
2026-06-08,E3991,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.62,0,0,0,0,0,0,0,0,4,2.3955,0,0,9070000,1431530,MMK,In Stock
2026-06-08,E13217,ရွှေသရဖူ,နားတွဲ,3,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.68,0,0,0,0,0,0,0,0,4,2.4504,0,0,9070000,1464313,MMK,In Stock
2026-06-08,E10064,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,1.93,0,0,0,0,0,2,0,0,4,2.0018,0,0,9070000,1196243,MMK,In Stock
2026-06-08,E5603,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.63,0,0,0,0,0,2,0,0,4,2.6418,0,0,9070000,1578713,MMK,In Stock
2026-06-08,E6800,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.63,0,0,0,0,0,2,0,0,4,2.6418,0,0,9070000,1578713,MMK,In Stock
2026-06-08,E9304,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.21,0,0,0,0,0,2.25,0,0,4.5,2.2874,0,0,9070000,1366946,MMK,In Stock
2026-06-08,E11707,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.79,0,0,0,0,0,0,0,0,4,2.5509,0,0,9070000,1524416,MMK,Inactive
2026-06-08,E2980,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.38,0,0,0,0,0,2,0,0,4,2.4132,0,0,9070000,1442116,MMK,Inactive
2026-06-08,E13139,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,1.69,0,0,0,0,0,2,0,0,4,1.7823,0,0,9070000,1065110,MMK,In Stock
2026-06-08,E9303,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.05,0,0,0,0,0,2.25,0,0,4.5,2.1411,0,0,9070000,1279524,MMK,In Stock
2026-06-08,E10624,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,3.14,0,0,0,0,0,0,0,0,4,2.8709,0,0,9070000,1715651,MMK,In Stock
2026-06-08,E14573,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,1.83,0,0,0,0,0,0,0,0,4,1.6732,0,0,9070000,999886,MMK,In Stock
2026-06-08,E15068,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,1.72,0,0,0,0,0,0,0,0,4,1.5726,0,0,9070000,939783,MMK,In Stock
2026-06-08,E7474,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,Y2K နားတွဲ,2.65,0,0,0,0,0,0,0,0,4,2.4229,0,0,9070000,1447922,MMK,In Stock
2026-06-08,E13702,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ကြယ်တြိဂံနားတွဲ,1.71,0,0,0,0,0,1.5,0,0,3.5,1.7413,0,0,9070000,1040608,MMK,In Stock
2026-06-08,E13321,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.4,0,0,0,0,0,1.5,0,0,4,1.4579,0,0,9070000,871229,MMK,Inactive
2026-06-08,E5877,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,ပုံဆန်းနားကောက်တွဲ,2.08,0,0,0,0,0,2,0,0,4,2.1389,0,0,9070000,1278201,MMK,In Stock
2026-06-08,E4438,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မီးပုံးနားတွဲ,3.31,0,0,0,0,0,2,0,0,4,3.2635,0,0,9070000,1950255,MMK,In Stock
2026-06-08,E4439,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,မီးပုံးနားတွဲ,3.27,0,0,0,0,0,2,0,0,4,3.227,0,0,9070000,1928399,MMK,In Stock
2026-06-08,E15194,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,Raindrop နားတွဲ,1.58,0,0,0,0,0,1.5,0,0,3.5,1.6225,0,0,9070000,969578,MMK,In Stock
2026-06-08,E9309,ရွှေမြင်းပျံ,နားတွဲ,-,၁၅ပဲရည်,Tiffany နားတွဲ,4,0,0,0,0,0,4.5,0,0,7,4.3142,0,0,9337000,2578133,MMK,In Stock
2026-06-08,E13983,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.76,0,0,0,0,0,2,0,0,4,1.8463,0,0,9070000,1103357,MMK,In Stock
2026-06-08,E13987,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.9,0,0,0,0,0,2,0,0,4,1.9743,0,0,9070000,1179851,MMK,In Stock
2026-06-08,E13982,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,2.02,0,0,0,0,0,2,0,0,4,2.0841,0,0,9070000,1245418,MMK,In Stock
2026-06-08,E9788,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,2.32,0,0,0,0,0,0,0,0,4,2.1212,0,0,9070000,1267614,MMK,In Stock
2026-06-08,E15354,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.67,0,0,0,0,0,0,0,0,4,1.5269,0,0,9070000,912464,MMK,In Stock
2026-06-08,E14273,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.53,0,0,0,0,0,2,0,0,4,1.6361,0,0,9070000,977689,MMK,In Stock
2026-06-08,E12726,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,2.4,0,0,0,0,0,0,0,0,4,2.1944,0,0,9070000,1311325,MMK,In Stock
2026-06-08,E13303,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.99,0,0,0,0,0,2,0,0,4.5,2.0566,0,0,9070000,1229026,MMK,In Stock
2026-06-08,E13146,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.91,0,0,0,0,0,2,0,0,4.5,1.9835,0,0,9070000,1185315,MMK,Inactive
2026-06-08,E14571,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖက်ထုပ်နားတွဲ,3.02,0,0,0,0,0,0,0,0,4.5,2.7612,0,0,9070000,1650084,MMK,In Stock
2026-06-08,E13338,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,Vivid နားတွဲ,1.33,0,0,0,0,0,1.5,0,0,4,1.3939,0,0,9070000,832982,MMK,In Stock
2026-06-08,E15281,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,သံကြိုးစက်နားတွဲ,1.76,0,0,0,0,0,2,0,0,4,1.8463,0,0,9070000,1103357,MMK,Inactive
2026-06-08,E11128,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,သံကြိုးစက်နားတွဲ,1.86,0,0,0,0,0,0,0,0,4,1.7006,0,0,9070000,1016277,MMK,Inactive
2026-06-08,E11129,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,သံကြိုးစက်နားတွဲ,2.53,0,0,0,0,0,0,0,0,4,2.3132,0,0,9070000,1382355,MMK,In Stock
2026-06-08,E13645,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,သံကြိုးစက်နားတွဲ,1.59,0,0,0,0,0,2,0,0,4,1.6909,0,0,9070000,1010472,MMK,Inactive
2026-06-08,RE260005,အောင်ကျားမင်း,နားတွဲ,2.25,၁၂ပဲရည်,အမ်စီစက်နားတွဲ,2,0,0,0,0,0,0,0,0,4,1.5,0,0,7440000,896386,MMK,In Stock
2026-06-08,E15380,ရွှေသရဖူ,နားတွဲ,3.5,၁၄ပဲ ၂ပြား,နံချပ်ကူနားတွဲ,1.73,0,0,0,0,0,0,0,0,3.5,1.5818,0,0,9070000,945247,MMK,In Stock
2026-06-08,E15539,ရွှေသရဖူ,နားတွဲ,4,၁၄ပဲ ၂ပြား,နံချပ်ကူနားတွဲ,1.66,0,0,0,0,0,0,0,0,3.5,1.5178,0,0,9070000,907000,MMK,Inactive
2026-06-08,E9798,ရွှေသရဖူ,နားတွဲ,3.5,၁၄ပဲ ၂ပြား,နံချပ်ကူနားတွဲ,1.5,0,0,0,0,0,0,0,0,3.5,1.3715,0,0,9070000,819578,MMK,Inactive
2026-06-08,E12891,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,နံချပ်ကူနားတွဲ,1.54,0,0,0,0,0,0,0,0,3.5,1.408,0,0,9070000,841434,MMK,Inactive
2026-06-08,RE260006,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,နံချပ်ကူနားတွဲ,1.46,0,0,0,0,0,1.5,0,0,3.5,1.5128,0,0,9070000,904012,MMK,In Stock
2026-06-08,E11133,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.77,0,0,0,0,0,0,0,0,3.5,1.6183,0,0,9070000,967102,MMK,In Stock
2026-06-08,E13098,အောင်ကျားမင်း,နားတွဲ,3,၁၂ပဲရည်,နံချပ်ကူနားတွဲ,1.34,0,0,0,0,0,2,0,0,3.5,1.1995,0,0,7440000,716828,MMK,In Stock
2026-06-08,E13620,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖဲပြားဘောလုံးနားတွဲ,2.88,0,0,0,0,0,0,0,0,4.5,2.6333,0,0,9052000,1570467,MMK,Inactive
2026-06-08,E13507,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖဲပြားဘောလုံးနားတွဲ,2.75,0,0,0,0,0,2,0,0,4.5,2.7516,0,0,9052000,1641016,MMK,In Stock
2026-06-08,E13506,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖဲပြားဘောလုံးနားတွဲ,2.8,0,0,0,0,0,2,0,0,4.5,2.7973,0,0,9052000,1668281,MMK,In Stock
2026-06-08,E15355,ရွှေသရဖူ,နားတွဲ,1.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.34,0,0,0,0,0,0,0,0,3.5,1.2252,0,0,9052000,730704,MMK,Inactive
2026-06-08,E14760,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.64,0,0,0,0,0,2,0,0,4,1.7367,0,0,9052000,1035731,MMK,In Stock
2026-06-08,E14761,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.67,0,0,0,0,0,2,0,0,4,1.7641,0,0,9052000,1052091,MMK,Inactive
2026-06-08,E9417,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.55,0,0,0,0,0,1.5,0,0,3.5,1.5951,0,0,9052000,951295,MMK,Inactive
2026-06-08,E9418,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.7,0,0,0,0,0,1.5,0,0,3.5,1.7323,0,0,9052000,1033090,MMK,In Stock
2026-06-08,E11169,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.95,0,0,0,0,0,2,0,0,4,2.0201,0,0,9052000,1204775,MMK,In Stock
2026-06-08,E15276,ရွှေသရဖူ,နားတွဲ,1.25,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.01,0,0,0,0,0,1,0,0,3,1.0421,0,0,9052000,621473,MMK,In Stock
2026-06-08,E15275,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီနားတွဲ,1.01,0,0,0,0,0,1,0,0,3,1.0421,0,0,9052000,621473,MMK,In Stock
2026-06-08,E13619,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖက်ထုပ်နားတွဲ,2.8,0,0,0,0,0,0,0,0,4.5,2.5602,0,0,9052000,1526843,MMK,In Stock
2026-06-08,E15066,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖက်ထုပ်နားတွဲ,1.73,0,0,0,0,0,0,0,0,3.5,1.5818,0,0,9052000,943371,MMK,In Stock
2026-06-08,E11130,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,လီလီဖက်ထုပ်နားတွဲ,1.6,0,0,0,0,0,0,0,0,3.5,1.4629,0,0,9052000,872482,MMK,Inactive
2026-06-08,E15460,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Daily နားတွဲ,1.54,0,0,0,0,0,1.5,0,0,3.75,1.586,0,0,9052000,945842,MMK,In Stock
2026-06-08,E15484,ရွှေသရဖူ,နားတွဲ,-,၁၄ပဲ ၂ပြား,Daily နားတွဲ,1.58,0,0,0,0,0,1.5,0,0,3.75,1.6225,0,0,9052000,967654,MMK,In Stock
2026-06-08,E13226,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.7,0,0,0,0,0,0,0,0,4,1.5544,0,0,9052000,927012,MMK,Inactive
2026-06-08,E6904,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,2.16,0,0,0,0,0,0,0,0,3.5,1.975,0,0,9052000,1177851,MMK,Inactive
2026-06-08,E8993,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.51,0,0,0,0,0,0,0,0,4,1.3807,0,0,9052000,823405,MMK,Inactive
2026-06-08,E13626,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,2.48,0,0,0,0,0,0,0,0,4,2.2676,0,0,9052000,1352347,MMK,Inactive
2026-06-08,E14194,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.6,0,0,0,0,0,0,0,0,3.5,1.4629,0,0,9052000,872482,MMK,In Stock
2026-06-08,E11134,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.66,0,0,0,0,0,0,0,0,3.5,1.5178,0,0,9052000,905200,MMK,Inactive
2026-06-08,E13225,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.58,0,0,0,0,0,0,0,0,3.5,1.4447,0,0,9052000,861576,MMK,In Stock
2026-06-08,E15083,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.63,0,0,0,0,0,0,0,0,3.5,1.4904,0,0,9052000,888841,MMK,In Stock
2026-06-08,E2938,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.93,0,0,0,0,0,0,0,0,3.5,1.7647,0,0,9052000,1052431,MMK,Inactive
2026-06-08,E4738,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,3.05,0,0,0,0,0,2,0,0,4,3.0259,0,0,9052000,1804606,MMK,Inactive
2026-06-08,E9294,ရွှေမြင်းပျံ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,အမ်စီစက်နားတွဲ,2.56,0,0,0,0,0,2.25,0,0,4.5,2.6075,0,0,9052000,1555088,MMK,In Stock
2026-06-08,E8333,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,2.32,0,0,0,0,0,0,0,0,3.5,2.1213,0,0,9052000,1265099,MMK,In Stock
2026-06-08,E2726,ရွှေသရဖူ,နားတွဲ,2.5,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,2.65,0,0,0,0,0,2,0,0,4,2.6602,0,0,9052000,1586486,MMK,In Stock
2026-06-08,E9300,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,2.41,0,0,0,0,0,2.25,0,0,4.5,2.4704,0,0,9052000,1473293,MMK,In Stock
2026-06-08,E12274,ရွှေသရဖူ,နားတွဲ,2,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,2.5,0,0,0,0,0,0,0,0,4,2.2859,0,0,9052000,1363253,MMK,In Stock
2026-06-08,E4415,ရွှေသရဖူ,နားတွဲ,2.25,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,2.24,0,0,0,0,0,0,0,0,4,2.0481,0,0,9052000,1221475,MMK,In Stock
2026-06-08,E9879,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,စပါးနှံနားတွဲ,1.68,0,0,0,0,0,0,0,0,3.5,1.5361,0,0,9052000,916106,MMK,In Stock
2026-06-08,E14576,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,2.28,0,0,0,0,0,0,0,0,4.5,2.0847,0,0,9052000,1243287,MMK,In Stock
2026-06-08,E11716,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ဟမ်းမားနားတွဲ,1.48,0,0,0,0,0,0,0,0,3.5,1.3532,0,0,9052000,807046,MMK,Inactive
2026-06-08,E10515,ရွှေသရဖူ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.68,0,0,0,0,0,0,0,0,3.5,1.5361,0,0,9052000,916106,MMK,In Stock
2026-06-08,E13985,ရွှေသရဖူ,နားတွဲ,1.75,၁၄ပဲ ၂ပြား,သံကြိုးပွနားတွဲ,1.93,0,0,0,0,0,2,0,0,4,2.0018,0,0,9052000,1193869,MMK,In Stock
2026-06-08,E12439,စက်ြာ,နားတွဲ,1.5,၁၄ပဲ ၂ပြား,ကြိုးပွနားတွဲ,1.58,0,0,0,0,0,0,0,0,3.5,1.4447,0,0,9052000,861576,MMK,In Stock
